trade_date,ts_code,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio_x,ma5,ma_v_5,ma20,ma_v_20,ma50,ma_v_50,close_y,turnover_rate_f,volume_ratio_y,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount,annualD,end_date,total_share,cap_rese,undistr_porfit,money_cap,trad_asset,accounts_receiv,inventories,amor_exp,total_cur_assets,fix_assets,intan_assets,deriv_assets,total_assets,lt_borr,st_borr,acct_payable,total_cur_liab,total_hldr_eqy_exc_min_int,comp_type,basic_eps,diluted_eps,total_revenue,total_cogs,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,ebit_x,ebitda_x,rd_exp,workers_welfare,net_profit,n_cashflow_act,n_cashflow_inv_act,stot_cash_in_fnc_act,free_cashflow,depr_fa_coga_dpba,amort_intang_assets,decr_inventories,end_bal_cash,eps,dt_eps,total_revenue_ps,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,daa,ebit_y,ebitda_y,fcff,fcfe,netdebt,networking_capital,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roa,roic,debt_to_assets,assets_to_eqt
20220531,000001.SZ,14.07,14.18,14.0,14.16,14.08,0.08,0.5682,938868.55,1325012.048,0.4838,1.13,14.2,834676.468,14.605,848044.7295,15.1198,1052923.6512,14.16,1.0916,1.13,7.0361,0.8173,1.581,,27478780.1684,27478219.0812,203602,28720.24,152024,21463.48,287639,40586.78,239578,33813.55,272433,38450.91,437022,61653.94,175194,24743.27,110245,15570.23,-58147,-8113.33,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220530,000001.SZ,14.26,14.28,14.04,14.08,14.18,-0.1,-0.7052,896901.23,1265573.048,0.4622,1.14,14.248,833614.17,14.6795,846689.8955,15.1102,1069774.4576,14.08,1.0428,1.14,6.9963,0.8126,1.5721,,27323532.8228,27322974.9056,271431,38284.77,138803,19601.04,291795,41170.35,235400,33229.99,202775,28622.95,371594,52424.15,130900,18479.23,151104,21302.13,-302469,-42584.85,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220527,000001.SZ,14.29,14.35,14.11,14.18,14.19,-0.01,-0.0705,723066.74,1029702.186,0.3726,0.87,14.398,783779.108,14.758,876359.5855,15.1184,1074204.5798,14.18,0.8407,0.87,7.046,0.8184,1.5833,,27517592.0048,27517030.1251,188826,26867.28,158071,22508.39,229204,32636.76,266155,37905.75,176612,25145.51,226305,32241.12,128425,18320.67,72536,10314.96,-146669,-20794.34,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220526,000001.SZ,14.41,14.43,14.07,14.19,14.39,-0.2,-1.3899,1011317.56,1435689.342,0.5211,1.36,14.566,828885.316,14.7855,889616.7265,15.1328,1089616.1844,14.19,1.1758,1.36,7.051,0.819,1.5844,,27536997.923,27536435.6471,318250,45157.83,207577,29485.01,322185,45732.59,274925,39055.09,225281,31999.39,296011,42008.56,145602,20679.12,232805,33020.27,-325827,-46164.69,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220525,000001.SZ,14.43,14.49,14.3,14.39,14.4,-0.01,-0.0694,603228.26,866228.924,0.3109,0.77,14.652,744806.148,14.8185,922274.8975,15.1404,1114372.9964,14.39,0.7014,0.77,7.1504,0.8305,1.6067,,27925116.2869,27924546.0861,193331,27755.92,171698,24650.01,198533,28507.58,194309,27901.86,135007,19398.35,184964,26568.68,76358,10961.04,52257,7502.34,-131204,-18794.2,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220524,000001.SZ,14.87,14.87,14.4,14.4,14.83,-0.43,-2.8995,933557.06,1358693.535,0.4811,1.2,14.724,779876.162,14.902,938177.1885,15.1294,1138323.6346,14.4,1.0854,1.2,7.1554,0.8311,1.6078,,27944522.2051,27943951.608,313856,45674.34,151010,22000.82,295901,43064.74,211884,30864.03,206401,30065.92,387609,56366.18,114298,16610.26,179954,26184.24,-284073,-41308.51,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220523,000001.SZ,15.07,15.07,14.76,14.83,15.02,-0.19,-1.265,647725.92,962683.729,0.3338,0.83,14.786,779446.028,14.9725,926993.8935,15.1276,1139713.1472,14.83,0.7531,0.83,7.369,0.8559,1.6558,,28778976.6876,28778389.0519,181890,27008.77,155778,23150.21,200089,29726.81,178464,26523.14,155527,23110.61,150935,22422.2,84180,12532.79,136510,20283.44,-171186,-25333.92,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220520,000001.SZ,14.7,15.04,14.67,15.02,14.62,0.4,2.736,948597.78,1415164.711,0.4888,1.3,14.702,783546.408,15.0235,930435.3615,15.1254,1149021.8086,15.02,1.1029,1.3,7.4634,0.8669,1.6771,,29147689.1334,29147093.9689,207332,30926.52,270914,40436.71,277000,41311.15,279060,41625.59,247024,36839.08,217847,32454.89,183245,27379.99,146780,21939.55,215478,32295.9,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220519,000001.SZ,14.55,14.7,14.5,14.62,14.75,-0.13,-0.8814,590921.72,863214.131,0.3045,0.79,14.62,729089.234,15.063,924094.097,15.1316,1149868.5662,14.62,0.687,0.79,7.2647,0.8438,1.6324,,28371452.4055,28370873.0909,172260,25160.54,126888,18542.09,168058,24547.1,150165,21945.24,144527,21109.15,205983,30078.61,103506,15128.15,105315,15379.0,-84833,-12337.06,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220518,000001.SZ,14.85,14.89,14.67,14.75,14.71,0.04,0.2719,778578.33,1150500.438,0.4012,1.02,14.572,747917.736,15.127,948892.389,15.1534,1149615.8328,14.75,0.9052,1.02,7.3293,0.8513,1.6469,,28623729.3421,28623144.8763,178710,26389.2,178644,26408.91,211809,31284.67,230602,34080.26,270646,39996.91,235769,34846.87,106189,15719.19,122338,18053.92,77271,11486.02,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220517,000001.SZ,14.51,14.72,14.32,14.71,14.41,0.3,2.0819,931406.39,1357428.407,0.48,1.2,14.548,761916.794,15.2105,971551.524,15.172,1149259.4834,14.71,1.0829,1.2,7.3094,0.849,1.6424,,28546105.6693,28545522.7885,172689,25140.04,251835,36741.38,322287,46952.35,277280,40446.92,282298,41170.44,246763,35948.91,146830,21421.07,148226,21546.68,139345,20521.39,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220516,000001.SZ,14.66,14.73,14.35,14.41,14.61,-0.2,-1.3689,668227.82,965652.298,0.3443,0.83,14.524,774092.52,15.277,971461.9515,15.1962,1149332.1624,14.41,0.7769,0.83,7.1603,0.8317,1.609,,27963928.1233,27963357.13,191444,27645.84,132136,19097.9,215735,31165.57,180970,26168.44,169291,24490.22,210074,30358.19,89670,12962.62,142959,20639.73,-131688,-18998.91,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220513,000001.SZ,14.5,14.66,14.49,14.61,14.38,0.23,1.5994,676311.91,985962.932,0.3485,0.81,14.552,804171.226,15.3465,982581.9635,15.223,1150447.415,14.61,0.7863,0.81,7.2597,0.8432,1.6313,1.232,28352046.4873,28351467.569,140270,20443.74,190764,27815.42,201065,29308.86,222637,32454.62,188111,27422.49,146014,21283.28,146865,21421.21,116897,17042.97,80180,11744.77,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220512,000001.SZ,14.48,14.56,14.33,14.38,14.63,-0.25,-1.7088,685064.23,987061.607,0.353,0.8,14.622,835395.208,15.412,1000729.439,15.2488,1151449.1182,14.38,0.7965,0.8,7.1454,0.83,1.6056,1.2517,27905710.3687,27905140.5641,211921,30529.31,142188,20494.54,199095,28689.49,188906,27221.01,136124,19613.71,231047,33284.75,131023,18880.53,116021,16712.74,-185760,-26715.36,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220511,000001.SZ,14.54,14.84,14.44,14.63,14.59,0.04,0.2742,848573.62,1240700.426,0.4373,0.84,14.81,856421.602,15.4955,1037312.9955,15.2794,1164229.5706,14.63,0.9866,0.84,7.2696,0.8444,1.6335,1.2303,28390858.3237,28390278.6129,200103,29232.9,247953,36280.21,255065,37289.02,274673,40207.01,262704,38385.31,213261,31134.15,120318,17638.96,102302,14924.82,-39948,-5746.06,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220510,000001.SZ,14.5,14.6,14.11,14.59,14.55,0.04,0.2749,992285.02,1425836.927,0.5113,0.99,14.948,1015709.494,15.584,1048223.2875,15.3106,1164992.947,14.59,1.1537,0.99,7.2498,0.8421,1.6291,1.2337,28313234.6509,28312656.5251,267217,38312.69,284915,41025.46,285689,41013.89,289886,41650.26,257195,37010.59,306461,43935.81,178005,25641.07,106844,15366.7,-145160,-20671.63,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220509,000001.SZ,14.94,14.94,14.46,14.55,14.96,-0.41,-2.7406,818621.35,1197104.247,0.4218,0.72,15.16,999606.864,15.6685,1081562.264,15.3434,1163046.3812,14.55,0.9518,0.72,7.2299,0.8398,1.6246,1.2371,28235610.9781,28235034.4373,316327,46273.32,289197,42200.6,238921,34951.15,242426,35485.52,169123,24721.05,172093,25212.49,94251,13764.91,114906,16811.82,-265525,-38791.95,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220506,000001.SZ,15.02,15.2,14.91,14.96,15.32,-0.36,-2.3499,832431.82,1250995.594,0.429,0.71,15.38,1133941.6,15.7605,1165058.199,15.3826,1162693.8452,14.96,0.9678,0.71,7.4336,0.8634,1.6704,1.2032,29031253.6242,29030660.8372,240232,36071.73,264644,39787.44,220975,33190.51,253975,38188.53,295308,44452.43,192639,28948.56,68939,10340.98,114196,17131.12,-170089,-25433.78,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220505,000001.SZ,15.2,15.45,15.15,15.32,15.32,0.0,0.0,790196.2,1208735.141,0.4072,0.59,15.334,1165097.148,15.8,1197680.545,15.4188,1162095.1968,15.32,0.9187,0.59,7.6125,0.8842,1.7106,1.1749,29729866.6793,29729259.6274,219567,33575.4,185016,28312.49,289894,44332.43,309067,47263.43,181638,27801.57,224500,34348.32,99096,15164.11,71613,10949.27,-28857,-4341.83,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220429,000001.SZ,15.69,15.74,14.97,15.32,15.65,-0.33,-2.1086,1645013.08,2503476.827,0.8477,1.38,15.24,1339954.104,15.803,1216358.072,15.4408,1162181.3096,15.32,1.9126,1.38,7.6125,0.8842,1.7106,1.1749,29729866.6793,29729259.6274,458029,69657.8,272923,41588.03,532996,81122.18,466277,71010.72,394312,60041.41,529213,80557.66,252308,38397.52,369232,56062.49,-429814,-64940.33,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220428,000001.SZ,15.57,15.93,15.37,15.65,15.65,0.0,0.0,911771.87,1426381.925,0.4699,0.79,15.388,1195206.304,15.7975,1195946.9955,15.4626,1144929.0398,15.65,1.0601,0.79,7.7765,0.9033,1.7474,1.1502,30370261.9799,30369641.8518,250785,39166.37,221722,34727.53,269600,42140.31,261380,40890.39,279433,43776.55,287110,44860.75,107815,16908.81,137420,21513.37,33642,5408.61,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220427,000001.SZ,14.98,15.65,14.96,15.65,14.73,0.92,6.2458,1490295.03,2296798.759,0.768,1.49,15.42,1154830.162,15.749,1181140.5595,15.4752,1150858.8898,15.65,1.7327,1.49,7.7765,0.9033,1.7474,1.1502,30370261.9799,30369641.8518,360176,55499.96,415938,64113.96,381260,58767.44,464971,71638.13,421450,65024.36,365428,56218.85,317790,48893.96,234338,36214.77,361199,55735.15,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220426,000001.SZ,14.88,14.98,14.45,14.73,14.85,-0.12,-0.8081,988209.56,1456929.632,0.5092,1.02,15.46,1000082.212,15.709,1142982.6575,15.4938,1144066.1594,14.73,1.149,1.02,7.8668,0.8782,1.6876,1.222,28584917.5057,28584333.8324,313835,46250.13,205437,30316.31,338272,49862.65,312059,46044.3,217688,32140.42,324492,47847.23,118414,17439.76,146221,21485.13,33436,5074.64,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220425,000001.SZ,15.67,15.91,14.78,14.85,16.06,-1.21,-7.5342,1664480.98,2527610.217,0.8577,1.96,15.676,966794.798,15.7215,1130718.847,15.5412,1145864.751,14.85,1.9352,1.96,7.9309,0.8853,1.7013,1.2121,28817788.524,28817200.0958,456400,69286.8,382533,58138.56,486936,74028.25,415501,63087.22,451296,68570.62,594495,90198.87,269850,40875.35,271952,41336.38,-288551,-43749.06,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
20220422,000001.SZ,15.64,16.19,15.4,16.06,15.81,0.25,1.5813,921274.08,1468452.957,0.4747,1.01,15.886,851276.114,15.739,1097612.7955,15.584,1128266.2784,16.06,1.0711,1.01,8.5771,0.9575,1.84,1.1208,31165904.626,31165268.2517,184102,29285.26,258896,41282.86,244007,38844.56,294284,46891.6,295061,47061.18,252838,40303.38,198104,31654.3,115256,18367.46,133815,21614.01,2022,20221231.0,19406000000.0,80816000000.0,186305000000.0,,446133000000.0,,,,,11083000000.0,6879000000.0,27553000000.0,5321514000000.0,,,,,434680000000.0,2.0,2.2,2.2,179895000000.0,122420000000.0,,49387000000.0,,57475000000.0,57253000000.0,11737000000.0,45516000000.0,45516000000.0,57440000000.0,60840000000.0,,,45516000000.0,134572000000.0,17858000000.0,679189000000.0,,1957000000.0,732000000.0,,4162000000.0,2.2,2.2,9.2701,,,,,,,,0.0351,38049000000.0,6050000000.0,,,20809664559.0624,,,,25.3014,,,,25.3014,,27.4532,,10.966,,,91.8316,12.2423
